Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
178536,08-Jul-2022,02:49:00,3,65.000000,37,3,0,5,,,,,,,,,,,,,,,15,28,14996,,,,14,15173,,,,9,21200,,,,4,3332,,,,17,13716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,08-Jul-2022,03:09:00,1,65.000000,38,4,1,5,,,,,,,,,,,,,,,15,17,29336,,,,28,23370,,,,19,27034,,,,9,26102,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,08-Jul-2022,03:10:00,2,65.000000,39,4,1,4,,,,,,,,,,,,,,,15,9,5411,,,,14,16831,,,,19,8008,,,,6,17576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,08-Jul-2022,06:36:37,2,65.000000,40,4,0,7,,,,,,,,,,,,,,,15,2,29558,,,,7,13047,,,,19,11556,,,,11,2209,,,,30,8086,,,,17,11378,,,,20,13785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,08-Jul-2022,06:37:37,2,65.000000,41,4,0,7,,,,,,,,,,,,,,,15,30,11791,,,,7,14841,,,,2,2414,,,,17,9748,,,,11,7424,,,,19,10337,,,,13,22106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,08-Jul-2022,09:54:28,1,65.000000,42,4,0,7,,,,,,,,,,,,,,,15,20,15853,,,,2,18865,,,,11,16764,,,,13,22520,,,,5,32409,,,,15,30924,,,,28,18828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,08-Jul-2022,19:39:50,1,65.000000,45,4,0,7,,,,,,,,,,,,,,,15,31,13018,,,,27,7539,,,,4,11024,,,,22,15678,,,,8,12278,,,,26,20880,,,,16,19072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,09-Jul-2022,02:28:38,1,65.000000,47,4,0,7,,,,,,,,,,,,,,,15,4,4749,,,,9,24807,,,,8,8504,,,,28,4502,,,,3,1912,,,,17,13093,,,,6,29585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,09-Jul-2022,08:48:57,1,65.000000,49,4,0,7,,,,,,,,,,,,,,,15,13,9937,,,,15,2841,,,,20,30118,,,,5,9388,,,,11,15659,,,,29,24884,,,,2,4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,10-Jul-2022,14:50:49,1,65.000000,57,6,0,7,,,,,,,,,,,,,,,15,10,29786,,,,23,6383,,,,12,18374,,,,32,20207,,,,15,6929,,,,29,23214,,,,25,31966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,10-Jul-2022,19:30:23,1,65.000000,58,7,0,6,,,,,,,,,,,,,,,15,27,7481,,,,26,20651,,,,16,18217,,,,31,14995,,,,22,20318,,,,4,10113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,12-Jul-2022,04:18:48,1,65.000000,66,11,0,7,,,,,,,,,,,,,,,15,9,30672,,,,6,29912,,,,20,30626,,,,17,6414,,,,4,2307,,,,19,23705,,,,7,16906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,13-Jul-2022,11:33:46,1,65.000000,75,13,0,7,,,,,,,,,,,,,,,15,25,29578,,,,12,6346,,,,15,28447,,,,5,31447,,,,24,31203,,,,18,23066,,,,23,31559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178536,13-Jul-2022,15:18:15,2,65.000000,76,13,0,6,,,,,,,,,,,,,,,15,32,21082,,,,29,8924,,,,10,1168,,,,25,31796,,,,26,32510,,,,23,12353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
